case_id,week,weight,state,dma,nielsen,countyc,adi,metro,region,division,ownhome,marital,employ,hhcomp,adults,kids1217,kids611,kids06,parent,age,age2,educ2,educ,income,race,partyrot,party,ideorot,ideo,regvote,sex,ident,l1,c1,usborn,relig,religopen,denom,denomopen,born,jewid,secular,jdenom,year,demh1,demh2,date,sexorient_1,sexorient_2,sexorient_3,sexorient_4,sexorient_5,fipscode,cbsacode,cbsatitle,density,q1,q2,q3rot,q3,q4,q5,q6,q7,q8a,q8b,q8c,formsplit,q9,q10,q11,q12,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,partyln,allcat,gender,racecat,agecat,gencat,educat,educat2,whteduc2,whtedgen,inccat,regcat,partycat,partylean,ideocat,reltrad,catholic
70000271,842,0.3811,CA,807,A,97, ,2,4,9,1,5,3,1,1, , , ,2,85, ,3,2,12,1,2,1,1,2,1,1,2, ,1, ,2,, ,, , , , ,18, , ,181017,1,0,0,0,0,06097,42220,"Santa Rosa, CA",2,1,1,2,1, ,1,3,3,3,2,4,1,2,4,3,2,3,0,0,0,0,1,0, ,1,1,1,4,4,1,1,1,1,4,4,1,1,1,4,1
70000272,842,0.6107,NV,839,B,3, ,1,4,8,1,3,3,2,2, , , ,2,65, ,6,4,3,1,1,2,1,3,1,1,2, ,2, ,15,, ,,1, , , ,18, , ,181017,1,0,0,0,0,32003,29820,"Las Vegas-Henderson-Paradise, NV",2,1,2,2,2, ,3,2,3,1,3,3,1,2,2,3,1,2,0,0,0,0,1,0, ,1,1,1,4,3,3,2,2,3,1,4,3,3,2,1,0
70000273,842,1.2346,CA,802,C,23, ,5,4,9,2,2,1,2,2, , , ,2,26, ,6,4,3,1,1,2,2,5,2,2,2, ,2, ,90,, ,, ,2,2, ,18,1,4,181017,0,0,1,0,0,06023, ,,1,2,2,1,2, ,4,2,2,1,4,2,1,1,2,1,1,2,0,0,0,0,0,1, ,1,2,1,1,1,3,2,2,4,1,4,3,3,3,6,0
70000274,842,3.8302,CA,803,A,59, ,4,4,9,2,3,6,3,3, , , ,2,44, ,3,2,1,2,1,2,2,3,1,2,2, ,2, ,6,, ,,2, , , ,18,1,4,181017,1,0,0,0,0,06059,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,2,2,2, ,4,2,3,2,3,1,1,1,1,3,1,2,1,0,0,0,0,0, ,1,2,2,2,2,1,1,0,0,1,4,3,3,2,3,0
70000275,842,0.9091,MT,789,B,19, , ,4,8,1,3,1,9,9, , , ,2,63, ,99,9,15,3,2,1,1,1,2,1,2, ,2,2,22,, ,,1, , , ,18,2, ,181017,0,0,0,0,1,04019,46060,"Tucson, AZ",1,4,3,2,1, ,3,9,9,1,2,2,2,1,9,3,2,1,0,0,1,0,0,0, ,1,1,3,3,3,9,9,0,0,4,4,1,1,1,3,0
70000276,842,0.7491,CA,803,A,37, ,2,4,9,1,3,1,4,2,2,0,0,1,56, ,2,1,5,3,2,3,1,1,2,1,4, ,1,3,2,, ,, , , , ,18,1,3,181017,1,0,1,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,4,2,1,9,2,9,9,4,2,2,4,2,1,2,2,2,1,0,0,0,1,0,0,2,1,1,3,3,3,1,1,0,0,2,4,2,3,1,4,2
70000277,842,2.4518,CA,825,B,73, ,2,4,9,2,1,1,3,3, , , ,2,25, ,5,3,98,1,1,3,1,3,1,2,2, ,2, ,2,, ,, , , , ,18,1,5,181017,1,0,0,0,0,06073,41740,"San Diego-Carlsbad, CA",3,1,2,2,2, ,3,3,2,2,3,2,1,1,2,1,1,3,1,0,0,0,0,0,2,1,2,1,1,1,2,1,1,2,9,4,2,3,2,4,1
70000278,842,0.7654,MS,821,C,17, , ,3,6,1,1,1,9,9, , , ,2,23, ,8,5,6,5,1,1,2,3,1,1,2, ,2,2,90,, ,, ,2,2, ,18,1,3,181017,1,0,0,0,0,41017,13460,"Bend-Redmond, OR",1,2,2,2,3,2,4,3,1,4,1,4,2,1,2,3,2,3,0,0,0,0,1,0, ,1,1,3,1,1,3,2,0,0,3,3,1,1,2,6,0
70000279,842,0.6121,CA,803,A,59, ,4,4,9,1,3,1,2,2, , , ,2,35, ,8,5,14,10,1,1,1,3,1,1,2, ,1, ,98,, ,, ,2, , ,18,1,2,181017,1,0,0,0,0,06059,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,2,1,2, ,3,3,1,1,3,1,2,1,2,1,1,2,0,0,0,0,1,0, ,1,1,4,2,1,3,2,0,0,4,4,1,1,2,9,0
70000280,842,0.4207,CA,803,A,37, ,2,4,9,1,3,2,2,2, , , ,2,66, ,8,5,99,1,1,3,2,4,1,1,2, ,1, ,90,, ,, ,2,3, ,18, , ,181017,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,2,2,2, ,4,2,3,1,4,1,2,1,2,1,1,2,1,0,0,0,0,0,2,1,1,1,4,3,3,2,2,3,9,4,2,3,3,6,0
70000282,842,1.5855,CA,803,A,37, ,2,4,9,2,1,6,1,1, , , ,2,36, ,2,1,1,5,1,2,1,2,2,2,2, ,2,1,22,, ,,1, , , ,18,1,0,181017,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,5,1,1,2, ,9,3,4,3,4,3,2,1,3,3,1,1,0,0,0,1,0,0, ,1,2,3,2,1,1,1,0,0,1,4,3,3,1,3,0
70000283,842,1.0621,CA,807,A,75, ,1,4,9,2,3,1,2,2, , , ,2,43, ,6,4,14,1,1,2,1,4,1,1,2, ,2, ,2,, ,, , , , ,18,1,1,181017,0,1,0,0,0,06075,41860,"San Francisco-Oakland-Hayward, CA",5,1,1,2,2, ,4,3,2,2,4,1,2,1,1,3,1,2,1,0,0,0,0,0, ,1,1,1,2,2,3,2,2,3,4,4,3,3,3,4,1
70000284,842,0.8441,OH,866,B,19, , ,2,3,9,1,1,1,1, , , ,2,30, ,4,3,6,5,1,3,2,9,2,1,2, ,2,1,1,, ,,1, , , ,18,1,0,181017,0,1,0,0,0,06019,23420,"Fresno, CA",2,4,3,1,3,3,9,9,4,9,9,2,2,2,2,3,1,9,0,0,0,0,1,0,9,1,1,3,2,1,2,1,0,0,3,2,2,2,9,3,0
70000285,842,1.9321,OR,820,D,57, ,5,4,9,1,1,2,4,4, , , ,2,21, ,4,3,12,1,1,2,1,4,1,2,2, ,2, ,90,, ,, ,2,2, ,18,1,4,181017,0,0,1,0,0,41057, ,,1,2,4,1,2, ,3,1,3,1,4,1,2,1,2,1,1,2,0,0,0,1,0,0, ,1,2,1,1,0,2,1,1,2,4,4,3,3,3,6,0
70000286,842,1.1104,HI,744,C,9, ,5,4,9,1,3,3,2,2, , , ,2,63, ,4,3,7,1,1,2,2,4,1,1,2, ,2, ,22,, ,,1, , , ,18,1,2,181017,1,0,0,0,0,15009,27980,"Kahului-Wailuku-Lahaina, HI",2,1,2,1,2, ,4,2,2,2,3,2,2,1,2,1,1,2,1,1,1,1,0,0, ,1,1,1,3,3,2,1,1,1,3,4,3,3,3,1,0
70000288,842,4,CA,803,A,59, ,4,4,9,2,3,1,4,2,0,0,2,1,21, ,3,2,99,1,2,2,1,3,1,2,2, ,2, ,2,, ,, , , , ,18,1,1,181017,1,0,0,0,0,06059,31080,"Los Angeles-Long Beach-Anaheim, CA",5,3,3,1,2, ,2,3,4,2,3,2,1,1,3,3,2,2,0,0,0,0,1,0, ,1,2,1,1,0,1,1,1,2,9,4,3,3,2,4,1
70000290,842,0.9273,CA,807,D,33, ,5,4,9,2,2,1,3,2,0,1,0,1,30, ,4,3,6,1,2,0,2,3,1,1,2, ,2, ,97,Spiritual, ,, , , , ,18,2, ,181017,1,0,0,0,0,06033, ,,1,3,3,1,9,9,1,1,2,2,1,2,1,1,2,3,1,2,1,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,3,4,9,1,2,7,0
70000291,842,0.3131,CA,803,A,71, ,4,4,9,1,3,3,2,2, , , ,2,99,4,8,5,6,1,2,8,1,3,1,1,2, ,1, ,15,, ,,8, , , ,18, , ,181017,1,0,0,0,0,06071,40140,"Riverside-San Bernardino-Ontario, CA",1,2,3,2,1, ,1,1,9,2,1,3,1,2,3,3,2,1,0,0,0,1,0,0,9,1,1,1,4,99,3,2,2,3,3,4,9,2,2,2,0
70000295,842,0.8319,MA,501,A,61, , ,1,1,1,1,1,2,2, , , ,2,55, ,1,1,2,3,2,2,2,5,1,2,2, ,1,1,1,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,36061,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,4,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,2,3,3,3,1,1,0,0,1,1,3,3,3,3,0
70000296,842,0.8654,TX,510,A,35, , ,3,7,1,1,1,5,4,1,0,0,2,24, ,6,4,12,3,2,2,2,3,1,1,2, ,2,1,95,, ,, ,2, , ,18,1,1,181018,1,0,0,0,0,39035,17460,"Cleveland-Elyria, OH",5,1,2,1,2, ,2,3,2,1,2,1,1,1,2,3,1,3,0,0,0,0,1,0, ,1,1,3,1,1,3,2,0,0,4,3,3,3,2,6,0
70000298,842,1.5712,ID,515,D,1, ,5,4,8,2,2,1,2,2, , , ,2,26, ,3,2,5,1,2,1,1,4,1,1,2, ,2, ,10,, ,, , , , ,18,1,1,181018,0,1,0,0,0,39001, ,,1,1,2,2,1, ,2,3,4,4,4,1,1,1,2,3,2,3,0,0,0,0,1,0, ,1,1,1,1,1,1,1,1,1,2,4,1,1,3,5,0
70000299,842,1.3613,OH,547,B,51, ,3,2,3,1,3,4,3,3, , , ,2,54, ,5,3,7,1,2,1,2,2,1,2,2, ,1, ,22,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,39051,45780,"Toledo, OH",1,1,2,1,1, ,4,2,2,2,2,3,1,1,2,3,2,2,0,0,0,0,1,0, ,1,2,1,3,3,2,1,1,2,3,2,1,1,1,1,0
70000300,842,1.2071,TX,641,D,177, , ,3,7,1,3,3,2,2, , , ,2,73, ,1,1,9,3,2,3,2,2,2,2,4, ,2,3,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,48177, ,,1,5,2,2,1, ,2,3,4,2,9,2,1,1,3,3,1,9,0,0,0,0,1,0,1,1,2,3,4,4,1,1,0,0,9,3,2,1,1,4,2
70000301,842,0.6743,MA,506,A,17, ,3,1,1,1,3,1,4,2,0,0,2,1,37, ,8,5,14,1,2,9,2,9,9,1,2, ,1, ,99,, ,, , , , ,18,1,1,181018,0,0,0,0,1,25017,14460,"Boston-Cambridge-Newton, MA-NH",4,1,2,2,9,9,3,2,2,1,2,1,1,1,2,3,1,2,0,0,0,0,1,0,9,1,1,1,2,1,3,2,2,3,4,1,9,2,9,9,0
70000302,842,1.7714,DE,504,A,3, ,1,3,5,1,6,1,4,2,1,1,0,1,45, ,1,1,2,3,2,1,2,2,1,2,4, ,2,2,90,, ,, ,2,2, ,18,2, ,181018,1,0,0,0,0,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,3,3,1,1, ,3,2,4,9,3,2,1,1,4,3,1,3,1,0,0,0,0,0, ,1,2,3,2,2,1,1,0,0,1,3,1,1,1,6,0
70000303,842,1.1311,TN,659,B,37, ,1,3,6,2,1,1,1,1, , , ,2,29, ,6,4,6,1,2,1,1,3,1,1,2, ,2, ,15,, ,,1, , , ,18,2, ,181018,0,1,0,0,0,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,2,3,1,1, ,2,1,1,1,4,1,1,1,4,3,2,1,0,0,0,0,1,0, ,1,1,1,1,1,3,2,2,3,3,3,1,1,2,1,0
70000304,842,1.1281,SC,546,D,61, ,5,3,5,1,3,3,2,2, , , ,2,65, ,3,2,99,2,1,2,1,8,1,2,2, ,1, ,1,, ,,1, , , ,18, , ,181018,1,0,0,0,0,45061, ,,1,1,3,1,9,2,2,3,4,1,9,9,1,1,2,2,1,3,0,0,0,0,1,0, ,1,2,2,4,3,1,1,0,0,9,3,3,3,9,3,0
70000305,842,0.7396,OH,535,B,49, ,1,2,3,1,6,1,2,2, , , ,2,55, ,3,2,5,1,1,3,2,3,1,1,2, ,1, ,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,39049,18140,"Columbus, OH",5,3,4,1,1, ,9,3,2,2,9,2,1,1,2,2,2,2,1,0,0,0,0,0,1,1,1,1,3,3,1,1,1,1,2,2,2,1,2,4,1
70000306,842,0.578,PA,504,A,101, ,1,1,2,1,3,2,5,4,1,0,0,1,51, ,7,5,5,3,2,1,1,4,2,1,2, ,1,3,11,, ,, , , , ,18,1,3,181018,1,0,0,0,0,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5,3,4,2,1, ,2,2,3,1,3,4,1,1,2,1,2,3,0,0,0,0,1,0, ,1,1,3,3,2,3,2,0,0,2,1,1,1,3,7,0
70000308,842,1.0252,NC,517,B,71, ,1,3,5,1,3,1,5,4,0,1,0,1,30, ,8,5,7,6,1,3,1,5,1,1,2, ,2, ,90,, ,, ,2,2, ,18,1,2,181018,1,0,0,0,0,37071,16740,"Charlotte-Concord-Gastonia, NC-SC",3,1,4,2,1, ,2,3,3,1,4,1,2,1,4,3,2,2,0,0,0,0,1,0,1,1,1,4,2,1,3,2,0,0,3,3,2,1,3,6,0
70000309,842,2.0219,GA,524,A,89, ,3,3,5,1,1,1,3,3, , , ,2,31, ,3,2,5,2,1,2,2,5,1,1,2, ,2, ,1,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,13089,12060,"Atlanta-Sandy Springs-Roswell, GA",5,1,3,2,2, ,4,3,2,2,4,2,2,1,1,3,2,3,1,0,0,0,0,0, ,1,1,2,2,1,1,1,0,0,2,3,3,3,3,3,0
70000311,842,1.0107,WV,564,D,35, , ,3,5,1,3,4,4,2,0,1,1,1,59, ,6,4,7,1,1,1,2,1,1,2,2, ,2, ,1,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,54035, ,,1,1,2,2,1, ,1,1,4,9,1,4,2,1,4,3,2,2,0,0,0,0,1,0, ,1,2,1,3,3,3,2,2,4,3,3,1,1,1,1,0
70000312,842,0.7413,VA,574,C,27, , ,3,5,1,3,1,3,2,1,0,0,1,50, ,6,4,13,1,1,2,2,5,1,2,2, ,1, ,22,, ,,2, , , ,18,2, ,181018,1,0,0,0,0,42027,44300,"State College, PA",2,1,2,1,2, ,4,2,2,4,4,1,2,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,3,2,3,2,2,4,4,3,3,3,3,2,0
70000314,842,0.7297,NY,555,B,11, , ,1,2,1,5,3,2,2, , , ,2,70, ,8,5,6,1,1,1,1,2,1,2,2, ,2, ,15,, ,,2, , , ,18, , ,181018,1,0,0,0,0,36011, ,,2,1,2,2,1, ,1,3,1,2,3,2,2,1,3,3,2,2,1,0,0,0,0,0, ,1,2,1,4,3,3,2,2,4,3,1,1,1,1,2,0
70000315,842,1.1846,VA,511,D,157, ,3,3,5,1,3,1,2,2, , , ,2,52, ,3,2,8,1,1,2,2,3,1,2,2, ,1, ,99,, ,, , , , ,18,1,2,181018,0,0,0,0,1,51157,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,1,1,2,2, ,4,2,3,1,3,2,2,1,1,3,1,3,0,0,0,0,0,1, ,1,2,1,3,2,1,1,1,2,4,3,3,3,2,9,0
70000316,842,1.5419,FL,528,A,11, ,1,3,5,1,3,1,4,2,1,0,1,1,41, ,6,4,6,1,1,2,2,5,1,2,2, ,2, ,90,, ,, ,2,1, ,18,2, ,181018,0,1,1,0,0,12011,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,1,3,1,2, ,3,3,2,1,3,1,2,1,2,2,2,2,1,0,0,0,0,0, ,1,2,1,2,2,3,2,2,4,3,3,3,3,3,6,0
70000318,842,0.7685,FL,539,B,115, ,1,3,5,1,2,1,5,3,2,0,0,2,46, ,8,5,6,7,1,3,1,2,1,1,2, ,2, ,1,, ,,2, , , ,18,1,1,181018,1,0,0,0,0,12115,35840,"North Port-Sarasota-Bradenton, FL",3,1,2,1,9,9,1,3,1,9,3,9,2,2,2,3,2,3,1,0,0,0,0,0,1,1,1,4,2,2,3,2,0,0,3,3,2,1,1,3,0
70000319,842,0.7959,CA,803,A,37, ,2,4,9,1,6,1,4,4, , , ,2,19, ,8,5,12,3,1,3,2,5,1,1,2, ,2,1,96,, ,, ,2, , ,18,2, ,181018,0,0,1,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,1,1,2, ,9,3,2,4,3,1,2,1,1,1,1,2,1,1,0,0,0,0,2,1,1,3,1,0,3,2,0,0,4,4,2,3,3,6,0
70000320,842,1.8089,FL,561,B,31, ,1,3,5,1,1,1,1,1, , , ,2,33, ,4,3,4,1,2,3,1,4,1,2,2, ,2, ,11,, ,, , , , ,18,1,1,181018,1,0,0,0,0,12031,27260,"Jacksonville, FL",4,1,2,2,2, ,3,3,1,2,4,3,1,1,2,2,2,3,1,0,0,0,0,0,2,1,2,1,2,1,2,1,1,2,2,3,2,3,3,7,0
70000321,842,1.0009,VA,544,B,700, , ,3,5,1,2,1,2,2, , , ,2,72, ,2,1,6,1,1,3,2,3,1,1,2, ,2, ,96,, ,, ,2, , ,18, , ,181018,1,0,0,0,0,51700,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",5,3,5,1,9,9,1,2,3,2,3,1,1,1,4,1,2,2,1,0,0,0,0,0,9,1,1,1,4,3,1,1,1,1,3,3,2,2,2,6,0
70000322,842,1.5373,AZ,753,A,13, ,1,4,8,2,3,1,6,2,0,2,2,1,30, ,1,1,1,5,1,3,1,4,2,1,4, ,2,3,22,, ,,1, , , ,18,2, ,181018,1,0,0,0,0,04013,38060,"Phoenix-Mesa-Scottsdale, AZ",3,5,3,1,9,2,2,9,4,2,3,3,2,1,4,2,2,1,0,0,0,0,1,0,9,1,1,3,2,1,1,1,0,0,1,4,2,2,3,3,0
70000325,842,0.7492,FL,539,B,115, ,1,3,5,1,5,3,1,1, , , ,2,80, ,8,5,5,1,2,2,2,5,1,2,2, ,2, ,90,, ,, ,2,2, ,18, , ,181018,1,0,0,0,0,12115,35840,"North Port-Sarasota-Bradenton, FL",3,1,2,2,2, ,4,2,2,1,4,1,2,1,1,3,1,1,1,0,0,0,0,0, ,1,2,1,4,4,3,2,2,4,2,3,3,3,3,6,0
70000326,842,0.3956,OH,510,C,139, ,2,2,3,1,3,1,2,2, , , ,2,66, ,8,5,12,1,2,3,1,3,1,1,2, ,1, ,15,, ,,2, , , ,18, , ,181018,1,0,0,0,0,39139,31900,"Mansfield, OH",2,1,1,2,2, ,4,2,2,1,4,2,1,1,1,3,1,2,1,1,0,0,0,0,2,1,1,1,4,3,3,2,2,3,4,2,2,3,2,2,0
70000327,842,1.5342,CA,825,B,73, , ,4,9,2,3,3,2,2, , , ,2,70, ,1,1,1,5,2,2,2,4,2,2,4, ,2,3,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,06073,41740,"San Diego-Carlsbad, CA",3,1,1,1,2, ,4,3,2,2,1,1,2,1,3,3,1,2,1,0,0,0,0,0, ,1,2,3,4,3,1,1,0,0,1,4,3,3,3,4,2
70000328,842,0.25,KY,515,B,117, , ,3,6,1,1,3,1,1, , , ,2,82, ,8,5,9,1,2,1,2,2,1,1,2, ,1, ,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,21117,17140,"Cincinnati, OH-KY-IN",4,2,1,2,1, ,2,3,4,2,2,3,1,9,4,3,2,2,0,0,0,0,1,0, ,1,1,1,4,4,3,2,2,3,9,3,1,1,1,4,1
70000329,842,1.2796,SC,567,B,45, ,2,3,5,1,1,1,1,1, , , ,2,48, ,5,3,13,1,2,1,2,2,1,1,2, ,2, ,22,, ,,1, , , ,18,2, ,181018,1,0,0,0,0,45045,24860,"Greenville-Anderson-Mauldin, SC",3,1,1,1,1, ,1,1,1,4,1,3,1,2,3,3,2,1,1,0,0,0,0,0, ,1,1,1,2,2,2,1,1,1,4,3,1,1,1,1,0
70000331,842,1.7498,CA,807,A,13, ,3,4,9,2,1,5,9,9, , , ,2,18, ,98,9,99,6,2,2,2,4,2,1,2, ,2, ,96,, ,, ,2, , ,18,1,0,181018,1,0,0,0,0,06013,41860,"San Francisco-Oakland-Hayward, CA",4,5,3,2,2, ,2,9,4,2,3,2,1,1,1,3,1,2,0,0,0,0,1,0, ,1,1,4,1,0,9,9,0,0,9,4,3,3,3,6,0
70000332,842,0.5005,VA,544,B,810, ,1,3,5,1,3,1,2,2, , , ,2,63, ,8,5,15,1,2,1,1,1,1,1,2, ,1, ,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,51810,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,1,3,1,1, ,1,1,2,2,2,2,1,1,2,3,1,2,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,4,3,1,1,1,4,1
70000334,842,1.338,TN,575,B,65, ,2,3,6,2,2,1,5,2,3,0,0,1,38, ,3,2,3,5,2,3,1,2,2,1,4, ,2,3,15,, ,,1, , , ,18,2, ,181018,1,0,0,0,0,47065,16860,"Chattanooga, TN-GA",3,5,3,2,2, ,2,3,4,2,3,3,1,1,4,3,2,1,0,0,0,0,1,0,2,1,1,3,2,2,1,1,0,0,1,3,2,3,1,3,0
70000335,842,1.8949,CA,545,C,31, ,5,4,9,1,3,1,2,2, , , ,2,60, ,5,3,14,1,2,1,2,2,1,2,2, ,2, ,15,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,37031, ,,2,1,1,2,1, ,1,1,1,4,1,4,1,1,4,3,2,1,0,1,0,0,0,0, ,1,2,1,3,3,2,1,1,2,4,4,1,1,1,1,0
70000336,842,1.8676,TX,661,D,105, ,5,3,7,1,3,4,7,2,1,2,2,1,36, ,2,1,4,3,2,9,1,2,2,2,4, ,2,3,2,, ,, , , , ,18,2, ,181018,0,0,0,0,1,48105, ,,1,5,4,2,9,9,9,9,9,9,3,2,1,1,4,2,2,9,0,0,0,0,1,0,9,1,2,3,2,1,1,1,0,0,2,3,9,2,1,4,2
70000337,842,1.139,IN,509,B,3, , ,2,3,2,6,3,1,1, , , ,2,55, ,3,2,1,1,2,3,1,4,2,1,2, ,2, ,2,, ,, , , , ,18,1,3,181018,0,1,0,0,0,18003,23060,"Fort Wayne, IN",3,5,3,1,2, ,1,3,3,3,4,1,1,1,1,3,1,3,1,0,0,0,0,0,1,1,1,1,3,3,1,1,1,1,1,2,2,1,3,4,1
70000338,842,1.1592,GA,520,B,73, ,3,3,5,2,1,7,4,4, , , ,2,53, ,4,3,5,1,2,1,1,1,1,2,2, ,1, ,15,, ,,1, , , ,18,2, ,181018,1,0,0,0,0,13073,12260,"Augusta-Richmond County, GA-SC",3,1,3,2,1, ,1,3,4,3,2,3,1,9,3,3,2,2,0,0,0,0,1,0, ,1,2,1,3,2,2,1,1,2,2,3,1,1,1,1,0
70000339,842,1.3427,NC,550,C,129, ,2,3,5,1,3,3,2,2, , , ,2,76, ,3,2,1,1,2,3,1,2,1,1,2, ,2, ,15,, ,,1, , , ,18, , ,181018,0,0,0,0,1,37129,48900,"Wilmington, NC",4,1,1,2,1, ,1,1,4,3,2,3,2,1,2,3,1,2,0,0,0,0,1,0,1,1,1,1,4,4,1,1,1,1,1,3,2,1,1,1,0
70000340,842,1.3427,FL,528,A,11, ,1,3,5,1,3,3,2,2, , , ,2,70, ,3,2,12,1,1,1,2,1,1,1,2, ,2, ,15,, ,,2, , , ,18, , ,181018,1,0,0,0,0,12011,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,1,2,2,1, ,1,1,1,1,1,1,2,2,3,3,2,1,0,0,0,1,0,0, ,1,1,1,4,3,1,1,1,1,4,3,1,1,1,2,0
70000341,842,2.436,VA,511,A,59, ,3,3,5,1,1,1,5,3,0,1,1,2,29, ,5,3,99,9,2,9,1,9,9,2,2, ,2, ,22,, ,,1, , , ,18,1,2,181018,1,0,0,0,0,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5,3,2,2,9,9,1,3,2,9,9,3,1,1,3,3,2,1,0,0,0,0,1,0,9,1,2,4,1,1,2,1,0,0,9,3,9,2,9,3,0
70000342,842,0.6988,FL,528,A,86, ,2,3,5,1,3,6,2,2, , , ,2,60, ,8,5,12,3,1,1,2,2,1,1,2, ,2,3,2,, ,, , , , ,18,1,1,181018,0,1,0,0,0,12086,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,1,2,1,1, ,3,2,4,1,4,1,1,1,2,1,1,1,0,0,0,0,1,0, ,1,1,3,3,3,3,2,0,0,4,3,1,1,1,4,2
70000343,842,0.5005,KY,529,B,111, , ,3,6,1,3,3,2,2, , , ,2,63, ,6,4,12,1,1,2,2,3,1,1,2, ,1, ,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,21111,31140,"Louisville/Jefferson County, KY-IN",4,1,2,1,2, ,2,3,3,1,4,1,2,1,2,3,1,3,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,4,3,3,3,2,4,1
70000344,842,1.5645,GA,520,B,73, ,3,3,5,1,3,1,4,4, , , ,2,54, ,3,2,6,1,1,1,1,2,1,1,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181018,1,0,0,0,0,13073,12260,"Augusta-Richmond County, GA-SC",3,1,2,2,1, ,1,1,2,2,2,3,2,2,2,3,2,3,0,1,0,0,0,0, ,1,1,1,3,3,1,1,1,1,3,3,1,1,1,6,0
70000345,842,1.5698,FL,534,B,9, ,2,3,5,1,1,2,4,4, , , ,2,24, ,3,2,6,10,1,3,1,4,1,1,2, ,1, ,6,, ,,2, , , ,18,1,5,181018,1,0,0,0,0,12009,37340,"Palm Bay-Melbourne-Titusville, FL",3,4,3,2,2, ,2,3,4,4,2,2,2,1,4,2,2,2,1,0,0,0,0,0,2,1,1,4,1,1,1,1,0,0,3,3,2,3,3,3,0
70000347,842,0.505,NY,501,A,47, ,1,1,2,1,3,6,2,2, , , ,2,59, ,6,4,5,6,2,3,1,5,2,1,2, ,1, ,11,, ,, , , , ,18,1,2,181018,1,0,0,0,0,36047,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,2,2,2, ,4,2,2,2,4,9,2,1,2,3,1,2,0,0,0,0,1,0,2,1,1,4,3,3,3,2,0,0,2,1,2,3,3,7,0
70000348,842,0.917,MD,511,A,31, ,3,3,5,1,3,1,3,3, , , ,2,29, ,8,5,6,5,1,3,1,4,2,1,2, ,1,3,1,, ,,1, , , ,18,1,2,181018,1,0,0,0,0,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,1,1,2,3,9,1,3,4,2,9,4,2,2,3,3,2,2,1,0,0,0,0,0,9,1,1,3,1,1,3,2,0,0,3,3,2,2,3,3,0
70000350,842,2.4201,FL,539,B,81, ,1,3,5,1,3,1,2,2, , , ,2,48, ,4,3,6,1,1,3,1,2,1,2,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181018,1,0,0,0,0,12081,35840,"North Port-Sarasota-Bradenton, FL",3,3,2,2,3,1,2,3,1,2,1,2,2,1,1,2,1,2,1,0,0,0,0,0,1,1,2,1,2,2,2,1,1,2,3,3,2,1,1,6,0
70000351,842,0.9663,NC,517,B,179, ,3,3,5,1,3,1,3,2,1,0,0,1,41, ,8,5,13,6,1,2,2,5,2,1,2, ,2, ,21,, ,, , , , ,18,1,1,181018,1,0,0,0,0,37179,16740,"Charlotte-Concord-Gastonia, NC-SC",2,9,1,2,2, ,2,9,2,1,4,3,2,2,2,2,1,3,0,0,0,0,1,0, ,1,1,4,2,2,3,2,0,0,4,3,3,3,3,7,0
